asset_id,report_date,asset_type,currency,Term Months,interest_rate,amount
135278,2024-Q3,cash,usd,106,4.34,0.259079
135279,2024-Q3,security,uzs,28,1.31,0.293118
135280,2024-Q3,interbank,uzs,80,13.05,0.220213
135281,2024-Q3,interbank,eur,98,23.56,0.189788
135282,2024-Q3,security,eur,75,18.36,0.218109
135283,2024-Q3,cash,eur,36,22.7,0.099651
135284,2024-Q3,cash,eur,32,15.12,0.159962
135285,2024-Q3,loan,eur,93,8.1,0.305062
135286,2024-Q3,cash,usd,45,6.76,0.194192
135287,2024-Q3,interbank,usd,75,13.55,0.229121
135288,2024-Q3,cash,usd,76,14.19,0.193972
135289,2024-Q3,cash,uzs,111,15.13,0.210202
135290,2024-Q3,cash,usd,66,6.77,0.215981
135291,2024-Q3,cash,eur,113,18.35,0.184807
135292,2024-Q3,cash,usd,61,23.73,0.143933
135293,2024-Q3,interbank,usd,82,19.31,0.182557
135294,2024-Q3,loan,usd,58,10.2,0.264867
135295,2024-Q3,cash,uzs,62,14.49,0.169582
135296,2024-Q3,loan,uzs,5,5.68,0.276884
135297,2024-Q3,loan,usd,55,23.99,0.20865
135298,2024-Q3,interbank,usd,32,4.1,0.262824
135299,2024-Q3,loan,uzs,69,9.48,0.284061
135300,2024-Q3,loan,uzs,100,17.33,0.244958
135301,2024-Q3,security,uzs,114,8.99,0.280709
135302,2024-Q3,security,uzs,20,21.65,0.174353
135303,2024-Q3,cash,usd,80,13.61,0.180033
135304,2024-Q3,loan,eur,62,9.31,0.284418
135305,2024-Q3,loan,uzs,63,6.96,0.305105
135306,2024-Q3,security,uzs,119,5.5,0.290795
135307,2024-Q3,security,usd,97,8.07,0.273867
135308,2024-Q3,interbank,eur,45,13.56,0.240892
135309,2024-Q3,cash,usd,116,0.57,0.274711
135310,2024-Q3,loan,eur,102,9.43,0.321487
135311,2024-Q3,cash,uzs,16,16.09,0.15489
135312,2024-Q3,security,usd,80,14.07,0.225963
135313,2024-Q3,cash,usd,11,18.08,0.128799
135314,2024-Q3,security,usd,39,23.52,0.156686
135315,2024-Q3,interbank,usd,95,5.2,0.273528
135316,2024-Q3,loan,eur,117,23.31,0.224483
135317,2024-Q3,interbank,usd,94,7.94,0.240568
135318,2024-Q3,loan,usd,19,17.9,0.201288
135319,2024-Q3,loan,eur,64,8.98,0.288528
135320,2024-Q3,loan,eur,115,18.35,0.246831
135321,2024-Q3,security,eur,91,22.33,0.187272
135322,2024-Q3,cash,usd,44,14.76,0.168219
135323,2024-Q3,loan,uzs,105,14.52,0.268427
135324,2024-Q3,interbank,usd,80,12.63,0.234804
135325,2024-Q3,cash,eur,90,1.2,0.273009
135326,2024-Q3,cash,uzs,24,9.91,0.180694
135327,2024-Q3,loan,eur,32,1.66,0.299204
135328,2024-Q3,security,usd,47,2.85,0.295908
135329,2024-Q3,interbank,usd,95,21.98,0.170671
135330,2024-Q3,security,usd,74,17.36,0.232087
135331,2024-Q3,interbank,eur,59,21.05,0.173864
135332,2024-Q3,security,usd,81,3.59,0.306373
135333,2024-Q3,interbank,eur,24,8.67,0.21632
135334,2024-Q3,cash,uzs,32,6.54,0.215949
135335,2024-Q3,cash,usd,53,3.27,0.247906
135336,2024-Q3,loan,eur,39,5.34,0.273441
135337,2024-Q3,interbank,uzs,84,5.68,0.268781
135338,2024-Q3,loan,usd,115,5.55,0.325302
135339,2024-Q3,security,eur,57,4.59,0.294425
135340,2024-Q3,security,uzs,31,20.28,0.148227
135341,2024-Q3,loan,eur,15,5.32,0.284911
135342,2024-Q3,loan,uzs,20,15.6,0.231341
135343,2024-Q3,cash,uzs,80,22.17,0.149462
135344,2024-Q3,cash,usd,90,1.71,0.266771
135345,2024-Q3,interbank,uzs,112,14.51,0.22465
135346,2024-Q3,security,eur,76,0.66,0.314971
135347,2024-Q3,loan,uzs,86,16.04,0.259796
135348,2024-Q3,interbank,uzs,14,10.03,0.198509
135349,2024-Q3,interbank,uzs,26,0.09,0.276754
135350,2024-Q3,security,usd,8,20.3,0.166685
135351,2024-Q3,interbank,usd,37,3.65,0.254951
135352,2024-Q3,loan,uzs,49,23.3,0.182679
135353,2024-Q3,loan,eur,52,2.36,0.323487
135354,2024-Q3,security,eur,62,17.0,0.219486
135355,2024-Q3,interbank,usd,73,23.78,0.153047
135356,2024-Q3,loan,uzs,47,16.27,0.245323
135357,2024-Q3,loan,usd,107,20.32,0.222105
135358,2024-Q3,loan,uzs,37,13.0,0.269319
135359,2024-Q3,cash,eur,105,13.58,0.21757
135360,2024-Q3,loan,eur,93,14.14,0.265996
135361,2024-Q3,interbank,usd,79,20.46,0.168755
135362,2024-Q3,loan,uzs,32,14.34,0.215501
135363,2024-Q3,interbank,eur,38,21.23,0.174886
135364,2024-Q3,loan,eur,92,16.21,0.231508
135365,2024-Q3,cash,usd,82,4.97,0.240419
135366,2024-Q3,security,uzs,87,19.24,0.213012
135367,2024-Q3,security,uzs,58,12.18,0.24898
135368,2024-Q3,security,uzs,12,12.33,0.205916
135369,2024-Q3,cash,eur,115,21.73,0.173589
135370,2024-Q3,loan,usd,45,16.1,0.242586
135371,2024-Q3,security,usd,64,14.33,0.215977
135372,2024-Q3,security,usd,46,13.68,0.234774
135373,2024-Q3,security,eur,96,19.13,0.207934
135374,2024-Q3,loan,usd,12,11.79,0.256623
135375,2024-Q3,loan,eur,39,10.15,0.272698
135376,2024-Q3,security,usd,14,11.87,0.230225
135377,2024-Q3,cash,usd,77,18.94,0.172883
135378,2024-Q3,loan,eur,10,0.63,0.317384
135379,2024-Q3,interbank,uzs,60,8.61,0.225989
135380,2024-Q3,loan,usd,47,11.01,0.257291
135381,2024-Q3,loan,uzs,87,20.71,0.209887
135382,2024-Q3,cash,usd,26,23.27,0.118628
135383,2024-Q3,cash,uzs,33,15.22,0.152195
135384,2024-Q3,security,uzs,33,2.67,0.282921
135385,2024-Q3,security,uzs,8,11.56,0.210152
135386,2024-Q3,interbank,uzs,52,21.77,0.164312
135387,2024-Q3,cash,usd,4,17.05,0.131461
135388,2024-Q3,loan,eur,82,18.25,0.244934
135389,2024-Q3,interbank,usd,15,22.92,0.119364
135390,2024-Q3,interbank,eur,38,23.8,0.137495
135391,2024-Q3,security,uzs,80,3.85,0.304925
135392,2024-Q3,interbank,usd,109,6.09,0.28014
135393,2024-Q3,interbank,uzs,91,19.29,0.187072
135394,2024-Q3,loan,usd,109,18.19,0.267473
135395,2024-Q3,interbank,usd,51,20.95,0.160205
135396,2024-Q3,cash,eur,84,13.81,0.193139
135397,2024-Q3,interbank,eur,85,14.61,0.203582
135398,2024-Q3,security,eur,97,5.1,0.306875
135399,2024-Q3,interbank,eur,33,15.59,0.214382
135400,2024-Q3,loan,uzs,18,15.53,0.237404
135401,2024-Q3,loan,eur,27,9.25,0.27329
135402,2024-Q3,loan,uzs,55,3.63,0.299898
135403,2024-Q3,security,eur,76,16.41,0.225857
135404,2024-Q3,security,usd,75,2.22,0.304457
135405,2024-Q3,loan,usd,99,1.84,0.326628
135406,2024-Q3,interbank,eur,12,22.59,0.132149
135407,2024-Q3,loan,eur,13,2.45,0.306996
135408,2024-Q3,interbank,eur,1,18.12,0.161509
135409,2024-Q3,security,uzs,99,23.93,0.209194
135410,2024-Q3,cash,uzs,45,7.24,0.228228
135411,2024-Q3,cash,eur,60,5.53,0.218973
135412,2024-Q3,security,uzs,25,1.62,0.29134
135413,2024-Q3,interbank,eur,22,4.18,0.249414
135414,2024-Q3,loan,eur,99,21.04,0.21713
135415,2024-Q3,security,eur,11,9.65,0.198809
135416,2024-Q3,cash,usd,70,16.64,0.168035
135417,2024-Q3,cash,eur,94,5.3,0.266296
135418,2024-Q3,loan,uzs,84,17.78,0.25591
135419,2024-Q3,security,usd,59,9.43,0.276037
135420,2024-Q3,security,usd,49,7.84,0.267141
135421,2024-Q3,cash,uzs,56,12.43,0.199593
135422,2024-Q3,interbank,usd,110,21.96,0.196566
135423,2024-Q3,loan,usd,28,16.84,0.23604
135424,2024-Q3,loan,usd,38,6.59,0.276614
135425,2024-Q3,security,eur,14,6.41,0.249378
135426,2024-Q3,cash,usd,51,11.0,0.204186
135427,2024-Q3,interbank,uzs,79,21.17,0.162389
135428,2024-Q3,loan,eur,14,17.32,0.225959
135429,2024-Q3,loan,usd,80,23.63,0.223466
135430,2024-Q3,loan,eur,108,20.38,0.244136
135431,2024-Q3,interbank,usd,72,12.37,0.212544
135432,2024-Q3,cash,usd,104,5.92,0.257862
135433,2024-Q3,cash,usd,66,7.04,0.249037
135434,2024-Q3,interbank,uzs,10,15.72,0.179998
135435,2024-Q3,security,usd,31,11.67,0.235503
135436,2024-Q3,cash,eur,20,3.82,0.216474
135437,2024-Q3,loan,uzs,73,17.33,0.238821
135438,2024-Q3,security,eur,106,13.72,0.235036
135439,2024-Q3,loan,usd,4,12.58,0.241597
135440,2024-Q3,interbank,usd,99,23.89,0.166196
135441,2024-Q3,security,uzs,65,18.62,0.234859
135442,2024-Q3,cash,usd,45,20.6,0.142929
135443,2024-Q3,security,eur,36,13.48,0.219019
135444,2024-Q3,loan,uzs,3,23.33,0.153732
135445,2024-Q3,cash,uzs,59,11.0,0.203425
135446,2024-Q3,cash,eur,58,8.38,0.217799
135447,2024-Q3,loan,usd,45,18.15,0.231512
135448,2024-Q3,security,uzs,86,13.71,0.250456
135449,2024-Q3,security,usd,50,15.66,0.200783
135450,2024-Q3,interbank,eur,63,14.33,0.194609
135451,2024-Q3,loan,eur,84,3.26,0.327168
135452,2024-Q3,loan,eur,45,7.56,0.280258
135453,2024-Q3,interbank,eur,96,14.92,0.208713
135454,2024-Q3,security,usd,42,22.26,0.156304
135455,2024-Q3,security,eur,75,8.46,0.265792
135456,2024-Q3,interbank,usd,45,11.09,0.20655
135457,2024-Q3,interbank,eur,74,1.52,0.274751
135458,2024-Q3,cash,eur,109,16.31,0.222964
135459,2024-Q3,loan,eur,38,4.26,0.309704
135460,2024-Q3,loan,usd,98,16.89,0.255998
135461,2024-Q3,cash,uzs,95,19.06,0.181894
135462,2024-Q3,security,uzs,118,4.09,0.323562
135463,2024-Q3,loan,usd,83,9.87,0.29949
135464,2024-Q3,loan,uzs,34,8.44,0.288512
135465,2024-Q3,interbank,uzs,4,11.6,0.184465
135466,2024-Q3,security,usd,85,0.39,0.309856
135467,2024-Q3,security,uzs,43,2.0,0.286056
135468,2024-Q3,loan,usd,42,14.62,0.247511
135469,2024-Q3,cash,uzs,13,10.87,0.196521
135470,2024-Q3,security,uzs,101,22.06,0.206182
135471,2024-Q3,loan,uzs,49,7.21,0.2844
135472,2024-Q3,security,usd,11,12.96,0.195656
135473,2024-Q3,loan,usd,38,1.6,0.309588
135474,2024-Q3,loan,eur,36,17.5,0.234592
135475,2024-Q3,interbank,uzs,53,21.67,0.160765
135476,2024-Q3,interbank,usd,106,15.31,0.213843
135477,2024-Q3,cash,uzs,98,3.07,0.303111
135478,2024-Q3,loan,eur,29,13.34,0.251903
135479,2024-Q3,cash,usd,116,22.08,0.163479
135480,2024-Q3,security,usd,90,11.6,0.252864
135481,2024-Q3,loan,uzs,82,1.82,0.350192
135482,2024-Q3,security,usd,109,13.33,0.260311
135483,2024-Q3,security,eur,22,15.96,0.20578
135484,2024-Q3,loan,usd,101,3.09,0.334614
135485,2024-Q3,interbank,usd,12,0.59,0.262721
135486,2024-Q3,security,eur,83,12.92,0.260927
135487,2024-Q3,cash,usd,67,10.09,0.214896
135488,2024-Q3,security,eur,39,4.35,0.254325
135489,2024-Q3,security,usd,10,17.65,0.200784
135490,2024-Q3,interbank,eur,106,22.47,0.209623
135491,2024-Q3,interbank,eur,103,4.07,0.272928
135492,2024-Q3,cash,uzs,111,8.89,0.250069
135493,2024-Q3,security,usd,29,20.52,0.172178
135494,2024-Q3,security,uzs,61,7.09,0.278274
135495,2024-Q3,security,eur,23,20.68,0.180548
135496,2024-Q3,interbank,usd,72,5.89,0.272706
135497,2024-Q3,loan,usd,90,23.67,0.216677
135498,2024-Q3,loan,uzs,35,16.24,0.247915
135499,2024-Q3,loan,uzs,15,0.34,0.31299
135500,2024-Q3,security,uzs,111,5.16,0.301333
135501,2024-Q3,security,eur,75,10.27,0.256503
135502,2024-Q3,security,uzs,19,9.81,0.218843
135503,2024-Q3,loan,usd,22,17.09,0.220492
135504,2024-Q3,interbank,eur,4,16.26,0.189335
135505,2024-Q3,security,uzs,53,4.97,0.288298
135506,2024-Q3,cash,eur,62,23.01,0.140125
135507,2024-Q3,security,usd,2,0.17,0.264826
135508,2024-Q3,cash,eur,108,11.97,0.230956
135509,2024-Q3,interbank,uzs,3,19.07,0.172081
135510,2024-Q3,cash,usd,35,23.64,0.137665
135511,2024-Q3,security,uzs,83,11.43,0.241991
135512,2024-Q3,cash,usd,4,11.78,0.187302
135513,2024-Q3,loan,eur,49,3.8,0.288144
135514,2024-Q3,interbank,eur,37,19.78,0.177599
135515,2024-Q3,loan,uzs,118,19.59,0.227129
135516,2024-Q3,security,eur,100,21.21,0.207177
135517,2024-Q3,cash,eur,65,0.99,0.26136
135518,2024-Q3,interbank,usd,21,5.68,0.240945
135519,2024-Q3,interbank,usd,16,8.63,0.182849
135520,2024-Q3,interbank,usd,2,5.2,0.247027
135521,2024-Q3,cash,uzs,114,3.85,0.284396
135522,2024-Q3,interbank,usd,116,21.41,0.176075
135523,2024-Q3,cash,eur,43,23.38,0.114783
135524,2024-Q3,security,usd,13,4.05,0.265794
135525,2024-Q3,security,uzs,62,22.26,0.169214
135526,2024-Q3,interbank,eur,85,2.04,0.27707
135527,2024-Q3,security,uzs,98,2.06,0.313682
135528,2024-Q3,security,usd,9,2.84,0.27268
135529,2024-Q3,interbank,usd,34,7.82,0.229006
135530,2024-Q3,security,uzs,52,0.37,0.295709
135531,2024-Q3,loan,eur,9,23.78,0.184619
135532,2024-Q3,loan,uzs,88,18.12,0.253651
135533,2024-Q3,cash,eur,105,1.1,0.277877
135534,2024-Q3,cash,uzs,29,21.6,0.138238
135535,2024-Q3,loan,uzs,83,22.18,0.227185
135536,2024-Q3,interbank,uzs,60,10.4,0.251205
135537,2024-Q3,cash,usd,26,16.07,0.153609
135538,2024-Q3,cash,uzs,95,8.83,0.211304
135539,2024-Q3,loan,usd,29,13.46,0.24919
135540,2024-Q3,cash,uzs,68,1.76,0.257615
135541,2024-Q3,cash,eur,92,18.12,0.170134
135542,2024-Q3,interbank,uzs,73,12.87,0.208163
135543,2024-Q3,interbank,uzs,110,4.23,0.29782
135544,2024-Q3,security,eur,71,19.76,0.211622
135545,2024-Q3,cash,usd,47,23.56,0.117103
135546,2024-Q3,loan,uzs,89,18.32,0.221597
135547,2024-Q3,security,uzs,115,4.21,0.31654
135548,2024-Q3,cash,uzs,61,21.15,0.138281
135549,2024-Q3,cash,eur,120,19.08,0.190555
135550,2024-Q3,cash,uzs,24,14.18,0.169355
135551,2024-Q3,interbank,uzs,38,12.88,0.214143
135552,2024-Q3,interbank,usd,89,21.96,0.188446
135553,2024-Q3,loan,usd,118,12.4,0.296948
135554,2024-Q3,security,eur,39,21.96,0.169706
135555,2024-Q3,loan,uzs,54,4.08,0.322579
135556,2024-Q3,interbank,eur,65,8.12,0.250647
135557,2024-Q3,loan,uzs,117,2.82,0.348194
135558,2024-Q3,cash,eur,72,16.57,0.168504
135559,2024-Q3,cash,eur,11,15.05,0.136693
135560,2024-Q3,cash,usd,33,23.85,0.124607
135561,2024-Q3,interbank,usd,12,23.4,0.119796
135562,2024-Q3,interbank,usd,91,20.76,0.184789
135563,2024-Q3,loan,uzs,77,21.37,0.197009
135564,2024-Q3,loan,uzs,22,9.79,0.283654
135565,2024-Q3,interbank,usd,29,23.65,0.127154
135566,2024-Q3,loan,usd,97,20.41,0.238895
135567,2024-Q3,cash,eur,68,19.1,0.155755
135568,2024-Q3,interbank,eur,12,9.25,0.202852
135569,2024-Q3,security,eur,33,7.29,0.264879
135570,2024-Q3,loan,usd,50,7.54,0.283988
135571,2024-Q3,loan,usd,98,6.0,0.327031
135572,2024-Q3,cash,usd,21,20.96,0.1265
135573,2024-Q3,security,usd,99,18.22,0.235757
135574,2024-Q3,cash,eur,70,13.93,0.200551
135575,2024-Q3,interbank,eur,41,7.44,0.229497
135576,2024-Q3,interbank,uzs,1,13.54,0.208246
135577,2024-Q3,loan,eur,68,2.61,0.324356
135578,2024-Q3,cash,usd,11,21.19,0.129429
135579,2024-Q3,loan,usd,117,10.59,0.307245
135580,2024-Q3,cash,eur,59,3.57,0.241173
135581,2024-Q3,security,uzs,33,10.04,0.223182
135582,2024-Q3,loan,uzs,54,20.5,0.207911
135583,2024-Q3,interbank,usd,70,21.74,0.137256
135584,2024-Q3,loan,eur,108,21.18,0.24975
135585,2024-Q3,security,usd,38,0.13,0.311061
135586,2024-Q3,interbank,eur,8,16.45,0.168107
135587,2024-Q3,security,usd,1,2.64,0.269989
135588,2024-Q3,security,uzs,49,19.4,0.196491
135589,2024-Q3,security,usd,65,21.58,0.195855
135590,2024-Q3,security,usd,82,14.5,0.250317
135591,2024-Q3,security,eur,76,17.06,0.244762
135592,2024-Q3,security,uzs,119,12.77,0.258721
135593,2024-Q3,interbank,uzs,65,4.17,0.256083
135594,2024-Q3,security,uzs,51,21.61,0.167588
135595,2024-Q3,security,usd,50,1.33,0.317514
135596,2024-Q3,loan,eur,1,19.55,0.202249
135597,2024-Q3,interbank,usd,79,16.92,0.184747
135598,2024-Q3,interbank,eur,28,4.11,0.24961
135599,2024-Q3,interbank,uzs,7,11.14,0.192146
135600,2024-Q3,loan,uzs,23,8.88,0.255267
135601,2024-Q3,cash,uzs,16,4.52,0.228504
135602,2024-Q3,security,eur,66,5.07,0.283779
135603,2024-Q3,cash,uzs,19,8.97,0.193853
135604,2024-Q3,cash,uzs,20,20.93,0.112776
135605,2024-Q3,loan,eur,7,21.72,0.161494
135606,2024-Q3,security,usd,82,2.74,0.32866
135607,2024-Q3,loan,eur,51,12.33,0.261284
135608,2024-Q3,security,uzs,7,15.62,0.18297
135609,2024-Q3,security,uzs,35,15.34,0.199316
135610,2024-Q3,interbank,eur,29,17.44,0.177565
135611,2024-Q3,loan,eur,74,16.15,0.253563
135612,2024-Q3,cash,eur,10,2.08,0.22365
135613,2024-Q3,security,eur,80,2.46,0.310851
135614,2024-Q3,cash,uzs,94,15.6,0.176069
135615,2024-Q3,loan,uzs,87,6.61,0.31993
135616,2024-Q3,interbank,uzs,35,13.97,0.191263
135617,2024-Q3,security,eur,107,4.87,0.325558
135618,2024-Q3,interbank,eur,22,3.16,0.262883
135619,2024-Q3,loan,usd,20,9.64,0.26569
135620,2024-Q3,interbank,eur,114,9.36,0.26805
135621,2024-Q3,security,usd,87,15.29,0.245239
135622,2024-Q3,cash,eur,48,14.09,0.175414
135623,2024-Q3,security,uzs,86,18.3,0.217418
135624,2024-Q3,cash,eur,56,8.5,0.209437
135625,2024-Q3,loan,eur,116,10.42,0.294206
135626,2024-Q3,security,usd,114,13.21,0.280924
135627,2024-Q3,loan,uzs,11,22.89,0.173612
135628,2024-Q3,interbank,uzs,41,17.74,0.15338
135629,2024-Q3,interbank,eur,35,12.6,0.204644
135630,2024-Q3,interbank,usd,37,10.49,0.214262
135631,2024-Q3,cash,eur,114,10.02,0.253527
135632,2024-Q3,cash,usd,15,6.07,0.210313
135633,2024-Q3,cash,eur,118,10.57,0.229875
135634,2024-Q3,loan,uzs,5,21.05,0.187071
135635,2024-Q3,cash,eur,54,5.94,0.225058
135636,2024-Q3,interbank,usd,46,21.93,0.166265
135637,2024-Q3,interbank,uzs,47,10.45,0.231813
135638,2024-Q3,loan,uzs,71,15.95,0.244068
135639,2024-Q3,cash,eur,55,3.48,0.228318
135640,2024-Q3,interbank,eur,79,5.81,0.26217
135641,2024-Q3,loan,uzs,28,21.61,0.20185
135642,2024-Q3,security,uzs,31,11.04,0.261226
135643,2024-Q3,interbank,eur,104,7.86,0.243772
135644,2024-Q3,cash,usd,65,20.87,0.145295
135645,2024-Q3,loan,eur,112,18.73,0.232726
135646,2024-Q3,loan,eur,113,17.06,0.268364
135647,2024-Q3,interbank,eur,38,16.58,0.217318
135648,2024-Q3,loan,eur,9,19.28,0.188973
135649,2024-Q3,loan,eur,5,8.4,0.247964
135650,2024-Q3,security,uzs,2,2.8,0.257533
135651,2024-Q3,cash,usd,103,13.51,0.206886
135652,2024-Q3,loan,uzs,78,15.8,0.241247
135653,2024-Q3,loan,usd,27,9.94,0.262497
135654,2024-Q3,security,usd,46,15.0,0.217708
135655,2024-Q3,loan,usd,33,16.45,0.223364
135656,2024-Q3,loan,eur,98,8.82,0.305225
135657,2024-Q3,loan,eur,48,7.14,0.279261
135658,2024-Q3,loan,eur,115,1.49,0.347877
135659,2024-Q3,cash,uzs,7,12.63,0.161067
135660,2024-Q3,interbank,eur,84,22.09,0.166295
135661,2024-Q3,cash,usd,46,14.14,0.182832
135662,2024-Q3,cash,usd,79,15.51,0.180416
135663,2024-Q3,cash,eur,45,23.78,0.10494
135664,2024-Q3,cash,uzs,97,22.64,0.157721
135665,2024-Q3,loan,eur,43,17.75,0.235851
135666,2024-Q3,cash,uzs,101,2.5,0.269305
135667,2024-Q3,loan,usd,84,21.96,0.203824
135668,2024-Q3,loan,uzs,75,19.78,0.24223
135669,2024-Q3,interbank,usd,69,12.71,0.211757
135670,2024-Q3,security,uzs,120,0.93,0.336465
135671,2024-Q3,cash,uzs,74,10.58,0.226646
135672,2024-Q3,interbank,uzs,1,15.75,0.179259
135673,2024-Q3,loan,usd,116,12.38,0.290293
135674,2024-Q3,interbank,eur,84,13.94,0.237541
135675,2024-Q3,cash,eur,85,1.03,0.278724
135676,2024-Q3,security,uzs,68,7.71,0.255413
135677,2024-Q3,interbank,eur,100,10.06,0.239291
135678,2024-Q3,security,uzs,16,1.89,0.30129
135679,2024-Q3,cash,uzs,112,2.67,0.297117
135680,2024-Q3,cash,eur,119,12.84,0.222031
135681,2024-Q3,cash,usd,57,16.21,0.157443
135682,2024-Q3,security,usd,18,8.71,0.252887
135683,2024-Q3,loan,eur,92,20.11,0.22409
135684,2024-Q3,interbank,eur,104,1.45,0.290618
135685,2024-Q3,interbank,eur,89,23.13,0.155938
135686,2024-Q3,interbank,usd,53,8.1,0.269695
135687,2024-Q3,cash,eur,38,8.77,0.208821
135688,2024-Q3,cash,uzs,88,7.76,0.246731
135689,2024-Q3,security,eur,76,6.91,0.288279
135690,2024-Q3,cash,usd,61,2.71,0.241234
135691,2024-Q3,loan,uzs,68,14.44,0.256584
135692,2024-Q3,interbank,eur,115,23.91,0.174971
135693,2024-Q3,interbank,usd,77,2.06,0.283414
135694,2024-Q3,loan,usd,88,8.44,0.305179
135695,2024-Q3,security,usd,51,18.03,0.206047
135696,2024-Q3,cash,eur,91,19.07,0.185349
135697,2024-Q3,interbank,usd,16,16.51,0.18226
135698,2024-Q3,interbank,uzs,62,10.04,0.243273
135699,2024-Q3,security,usd,93,15.03,0.237477
135700,2024-Q3,security,eur,25,21.46,0.191482
135701,2024-Q3,security,usd,50,17.79,0.220756
135702,2024-Q3,loan,uzs,33,9.32,0.275003
135703,2024-Q3,interbank,usd,76,17.6,0.200737
135704,2024-Q3,security,uzs,4,7.45,0.253367
135705,2024-Q3,security,eur,70,18.44,0.213999
135706,2024-Q3,security,usd,63,14.37,0.238093
135707,2024-Q3,loan,usd,20,6.57,0.275776
135708,2024-Q3,loan,uzs,68,20.31,0.228873
135709,2024-Q3,loan,eur,76,16.63,0.252485
135710,2024-Q3,cash,uzs,17,20.94,0.120112
135711,2024-Q3,cash,uzs,46,8.52,0.227289
135712,2024-Q3,cash,eur,100,3.91,0.280747
135713,2024-Q3,cash,uzs,57,4.74,0.225224
135714,2024-Q3,cash,usd,73,9.05,0.202937
135715,2024-Q3,cash,uzs,85,14.07,0.198259
135716,2024-Q3,security,usd,6,12.98,0.236879
135717,2024-Q3,loan,usd,73,3.49,0.306426
135718,2024-Q3,security,uzs,14,22.85,0.176101
135719,2024-Q3,security,usd,76,5.4,0.293933
135720,2024-Q3,loan,eur,70,6.91,0.280478
135721,2024-Q3,loan,eur,42,7.28,0.292066
135722,2024-Q3,interbank,eur,8,6.19,0.202513
135723,2024-Q3,security,eur,109,22.34,0.192745
135724,2024-Q3,loan,usd,73,19.97,0.22258
135725,2024-Q3,interbank,usd,12,17.08,0.174023
135726,2024-Q3,cash,eur,55,5.8,0.205785
135727,2024-Q3,cash,uzs,111,18.2,0.192802
135728,2024-Q3,interbank,usd,12,13.94,0.188581
135729,2024-Q3,loan,uzs,62,6.48,0.309484
135730,2024-Q3,cash,eur,103,6.48,0.212598
135731,2024-Q3,loan,uzs,105,20.94,0.245068
135732,2024-Q3,cash,usd,29,3.71,0.234015
135733,2024-Q3,cash,eur,63,3.73,0.245361
135734,2024-Q3,loan,usd,87,9.74,0.325421
135735,2024-Q3,security,usd,77,12.35,0.261423
135736,2024-Q3,loan,usd,48,3.23,0.301948
135737,2024-Q3,security,usd,21,21.65,0.192005
135738,2024-Q3,security,uzs,6,0.02,0.295328
135739,2024-Q3,interbank,uzs,25,20.07,0.16239
135740,2024-Q3,interbank,eur,41,12.41,0.19873
135741,2024-Q3,security,usd,59,5.81,0.264237
135742,2024-Q3,loan,uzs,21,14.66,0.232033
135743,2024-Q3,loan,usd,25,19.14,0.20095
135744,2024-Q3,security,usd,102,2.74,0.302848
135745,2024-Q3,interbank,uzs,31,20.26,0.152178
135746,2024-Q3,security,eur,89,23.65,0.208088
135747,2024-Q3,cash,usd,31,8.18,0.194287
135748,2024-Q3,interbank,eur,42,6.25,0.261758
135749,2024-Q3,cash,usd,31,14.45,0.190117
135750,2024-Q3,loan,eur,5,20.27,0.214683
135751,2024-Q3,loan,eur,39,5.33,0.299785
135752,2024-Q3,interbank,eur,51,16.16,0.194018
135753,2024-Q3,interbank,eur,87,23.15,0.191307
135754,2024-Q3,interbank,uzs,98,8.06,0.254891
135755,2024-Q3,security,usd,39,12.84,0.23084
135756,2024-Q3,cash,eur,105,21.05,0.173477
135757,2024-Q3,interbank,uzs,57,16.1,0.194653
135758,2024-Q3,loan,eur,24,20.39,0.200175
135759,2024-Q3,loan,uzs,104,8.68,0.301887
135760,2024-Q3,cash,uzs,17,3.9,0.227286
135761,2024-Q3,loan,eur,73,18.83,0.201143
135762,2024-Q3,loan,eur,101,6.29,0.316114
135763,2024-Q3,cash,uzs,73,11.33,0.199746
135764,2024-Q3,cash,usd,102,7.09,0.238916
135765,2024-Q3,cash,usd,107,18.94,0.191764
135766,2024-Q3,security,uzs,120,6.16,0.314928
135767,2024-Q3,cash,uzs,5,4.16,0.213763
135768,2024-Q3,cash,eur,14,11.0,0.194486
135769,2024-Q3,security,uzs,95,9.01,0.27837
135770,2024-Q3,loan,usd,45,22.16,0.199992
135771,2024-Q3,cash,usd,116,10.67,0.235815
135772,2024-Q3,interbank,uzs,95,6.31,0.270538
135773,2024-Q3,interbank,uzs,97,6.15,0.26594
135774,2024-Q3,cash,uzs,114,18.91,0.172943
135775,2024-Q3,interbank,eur,3,14.37,0.18476
135776,2024-Q3,interbank,uzs,34,14.64,0.187524
135777,2024-Q3,cash,eur,25,20.67,0.136511
135778,2024-Q3,cash,eur,109,19.78,0.16962
135779,2024-Q3,security,uzs,26,2.0,0.285394
135780,2024-Q3,loan,uzs,119,5.19,0.34617
135781,2024-Q3,cash,uzs,120,5.14,0.256347
135782,2024-Q3,cash,eur,100,8.12,0.247031
135783,2024-Q3,loan,eur,35,15.01,0.252832
135784,2024-Q3,cash,uzs,6,14.27,0.158498
135785,2024-Q3,cash,usd,78,10.13,0.222342
135786,2024-Q3,loan,uzs,20,4.14,0.299986
135787,2024-Q3,loan,usd,1,5.94,0.264529
135788,2024-Q3,interbank,uzs,82,7.74,0.254597
